0.650814 0.000000
0.652065 0.000000
0.653317 0.000000
0.654568 0.000000
0.655820 0.000000
0.657071 0.000000
0.658323 0.000000
0.659575 0.000000
0.660826 0.000000
0.662078 0.000000
0.663329 0.000000
0.664581 0.000000
0.665832 0.000000
0.667084 0.000000
0.668335 0.000000
0.669587 0.000000
0.670839 0.000000
0.672090 0.000000
0.673342 0.000000
0.674593 0.000000
0.675845 0.000000
0.677096 0.000000
0.678348 0.000000
0.679600 0.000000
0.680851 0.000000
0.682103 0.000000
0.683354 0.000000
0.684606 0.000000
0.685857 0.000000
0.687109 0.000000
0.688360 0.000000
0.689612 0.000000
0.690864 0.000000
0.692115 0.000000
0.693367 0.000000
0.694618 0.000000
0.695870 0.000000
0.697121 0.000000
0.698373 0.000000
0.699625 0.000000
0.700876 0.000000
0.702128 0.000000
0.703379 0.000000
0.704631 0.000000
0.705882 0.000000
0.707134 0.000000
0.708385 0.000000
0.709637 0.000000
0.710889 0.000000
0.712140 0.000000
0.713392 0.000000
0.714643 0.000000
0.715895 0.000000
0.717146 0.000000
0.718398 0.000000
0.719650 0.000000
0.720901 0.000000
0.722153 0.000000
0.723404 0.000000
0.724656 0.000000
0.725907 0.000000
0.727159 0.000000
0.728411 0.000000
0.729662 0.000000
0.730914 0.000000
0.732165 0.000000
0.733417 0.000000
0.734668 0.000000
0.735920 0.000000
0.737171 0.000000
0.738423 0.000000
0.739675 0.000000
0.740926 0.000000
0.742178 0.000000
0.743429 0.000000
0.744681 0.000000
0.745932 0.000000
0.747184 0.000000
0.748436 0.000000
0.749687 0.000000
0.750939 0.000000
0.752190 0.000000
0.753442 0.000000
0.754693 0.000000
0.755945 0.000000
0.757196 0.000000
0.758448 0.000000
0.759700 0.000000
0.760951 0.000000
0.762203 0.000000
0.763454 0.000000
0.764706 0.000000
0.765957 0.000000
0.767209 0.000000
0.768461 0.000000
0.769712 0.000000
0.770964 0.000000
0.772215 0.000000
0.773467 0.000000
0.774718 0.000000
0.775970 0.000000
0.777222 0.000000
0.778473 0.000000
0.779725 0.000000
0.780976 0.000000
0.782228 0.000000
0.783479 0.000000
0.784731 0.000000
0.785982 0.000000
0.787234 0.000000
0.788486 0.000000
0.789737 0.000000
0.790989 0.000000
0.792240 0.000000
0.793492 0.000000
0.794743 0.000000
0.795995 0.000000
0.797247 0.000000
0.798498 0.000000
0.799750 0.000000
0.801001 0.000000
0.802253 0.000000
0.803504 0.000000
0.804756 0.000000
0.806008 0.000000
0.807259 0.000000
0.808511 0.000000
0.809762 0.000000
0.811014 0.000000
0.812265 0.000000
0.813517 0.000000
0.814768 0.000000
0.816020 0.000000
0.817272 0.000000
0.818523 0.000000
0.819775 0.000000
0.821026 0.000000
0.822278 0.000000
0.823529 0.000000
0.824781 0.000000
0.826033 0.000000
0.827284 0.000000
0.828536 0.000000
0.829787 0.000000
0.831039 0.000000
0.832290 0.000000
0.833542 0.000000
0.834794 0.000000
0.836045 0.000000
0.837297 0.000000
0.838548 0.000000
0.839800 0.000000
0.841051 0.000000
0.842303 0.000000
0.843554 0.000000
0.844806 0.000000
0.846058 0.000000
0.847309 0.000000
0.848561 0.000000
0.849812 0.000000
0.851064 0.000000
0.852315 0.000000
0.853567 0.000000
0.854819 0.000000
0.856070 0.000000
0.857322 0.000000
0.858573 0.000000
0.859825 0.000000
0.861076 0.000000
0.862328 0.000000
0.863580 0.000000
0.864831 0.000000
0.866083 0.000000
0.867334 0.000000
0.868586 0.000000
0.869837 0.000000
0.871089 0.000000
0.872340 0.000000
0.873592 0.000000
0.874844 0.000000
0.876095 0.000000
0.877347 0.000000
0.878598 0.000000
0.879850 0.000000
0.881101 0.000000
0.882353 0.000000
0.883605 0.000000
0.884856 0.000000
0.886108 0.000000
0.887359 0.000000
0.888611 0.000000
0.889862 0.000000
0.891114 0.000000
0.892365 0.000000
0.893617 0.000000
0.894869 0.000000
0.896120 0.000000
0.897372 0.000000
0.898623 0.000000
0.899875 0.000000
0.901126 0.000000
0.902378 0.000000
0.903630 0.000000
0.904881 0.000000
0.906133 0.000000
0.907384 0.000000
0.908636 0.000000
0.909887 0.000000
0.911139 0.000000
0.912391 0.000000
0.913642 0.000000
0.914894 0.000000
0.916145 0.000000
