0.000000 0.000000 0.000000
0.010101 0.000000 0.000000
0.020202 0.000000 0.000000
0.030303 0.000000 0.000000
0.040404 0.000000 0.000000
0.050505 0.000000 0.000000
0.060606 0.000000 0.000000
0.070707 0.000000 0.000000
0.080808 0.000000 0.000000
0.090909 0.000000 0.000000
0.101010 0.000000 0.000000
0.111111 0.000000 0.000000
0.121212 0.000000 0.000000
0.131313 0.000000 0.000000
0.141414 0.000000 0.000000
0.151515 0.000000 0.000000
0.161616 0.000000 0.000000
0.171717 0.000000 0.000000
0.181818 0.000000 0.000000
0.191919 0.000000 0.000000
0.202020 0.000000 0.000000
0.212121 0.000000 0.000000
0.222222 0.000000 0.000000
0.232323 0.000000 0.000000
0.242424 0.000000 0.000000
0.252525 0.000000 0.000000
0.262626 0.000000 0.000000
0.272727 0.000000 0.000000
0.282828 0.000000 0.000000
0.292929 0.000000 0.000000
0.303030 0.000000 0.000000
0.313131 0.000000 0.000000
0.323232 0.000000 0.000000
0.333333 0.000000 0.000000
0.343434 0.000000 0.000000
0.353535 0.000000 0.000000
0.363636 0.000000 0.000000
0.373737 0.000000 0.000000
0.383838 0.000000 0.000000
0.393939 0.000000 0.000000
0.404040 0.000000 0.000000
0.414141 0.000000 0.000000
0.424242 0.000000 0.000000
0.434343 0.000000 0.000000
0.444444 0.000000 0.000000
0.454545 0.000000 0.000000
0.464646 0.000000 0.000000
0.474747 0.000000 0.000000
0.484848 0.000000 0.000000
0.494949 0.000000 0.000000
0.000000 0.010101 0.000000
0.010101 0.010101 0.001709
0.020202 0.010101 0.003352
0.030303 0.010101 0.005012
0.040404 0.010101 0.006745
0.050505 0.010101 0.008430
0.060606 0.010101 0.010288
0.070707 0.010101 0.012142
0.080808 0.010101 0.013888
0.090909 0.010101 0.015672
0.101010 0.010101 0.017401
0.111111 0.010101 0.019178
0.121212 0.010101 0.020969
0.131313 0.010101 0.022783
0.141414 0.010101 0.024649
0.151515 0.010101 0.026536
0.161616 0.010101 0.028441
0.171717 0.010101 0.030393
0.181818 0.010101 0.032319
0.191919 0.010101 0.034288
0.202020 0.010101 0.036243
0.212121 0.010101 0.038204
0.222222 0.010101 0.040181
0.232323 0.010101 0.042132
0.242424 0.010101 0.044069
0.252525 0.010101 0.045945
0.262626 0.010101 0.047811
0.272727 0.010101 0.049566
0.282828 0.010101 0.051324
0.292929 0.010101 0.052952
0.303030 0.010101 0.054470
0.313131 0.010101 0.055857
0.323232 0.010101 0.057093
0.333333 0.010101 0.058149
0.343434 0.010101 0.059086
0.353535 0.010101 0.059816
0.363636 0.010101 0.060334
0.373737 0.010101 0.060619
0.383838 0.010101 0.060921
0.393939 0.010101 0.060969
0.404040 0.010101 0.060728
0.414141 0.010101 0.060237
0.424242 0.010101 0.059646
0.434343 0.010101 0.058852
0.444444 0.010101 0.057970
0.454545 0.010101 0.056909
0.464646 0.010101 0.055789
0.474747 0.010101 0.054559
0.484848 0.010101 0.053279
0.494949 0.010101 0.051922
0.000000 0.020202 0.000000
0.010101 0.020202 0.003334
0.020202 0.020202 0.006689
0.030303 0.020202 0.010098
0.040404 0.020202 0.013539
0.050505 0.020202 0.017044
0.060606 0.020202 0.020581
0.070707 0.020202 0.024136
0.080808 0.020202 0.027740
0.090909 0.020202 0.031230
0.101010 0.020202 0.034752
0.111111 0.020202 0.038313
0.121212 0.020202 0.041915
0.131313 0.020202 0.045583
0.141414 0.020202 0.049277
0.151515 0.020202 0.053046
0.161616 0.020202 0.056834
0.171717 0.020202 0.060706
0.181818 0.020202 0.064593
0.191919 0.020202 0.068533
0.202020 0.020202 0.072478
0.212121 0.020202 0.076441
0.222222 0.020202 0.080389
0.232323 0.020202 0.084312
0.242424 0.020202 0.088201
0.252525 0.020202 0.092000
0.262626 0.020202 0.095736
0.272727 0.020202 0.099322
0.282828 0.020202 0.102777
0.292929 0.020202 0.106025
0.303030 0.020202 0.109072
0.313131 0.020202 0.111856
0.323232 0.020202 0.114366
0.333333 0.020202 0.116536
0.343434 0.020202 0.118379
0.353535 0.020202 0.119812
0.363636 0.020202 0.120899
0.373737 0.020202 0.121674
0.383838 0.020202 0.122096
0.393939 0.020202 0.122075
0.404040 0.020202 0.121707
0.414141 0.020202 0.120747
0.424242 0.020202 0.119495
0.434343 0.020202 0.117931
0.444444 0.020202 0.116121
0.454545 0.020202 0.113994
0.464646 0.020202 0.111689
0.474747 0.020202 0.109227
0.484848 0.020202 0.106634
0.494949 0.020202 0.103881
0.000000 0.030303 0.000000
0.010101 0.030303 0.004940
0.020202 0.030303 0.010042
0.030303 0.030303 0.015154
0.040404 0.030303 0.020350
0.050505 0.030303 0.025628
0.060606 0.030303 0.030819
0.070707 0.030303 0.036081
0.080808 0.030303 0.041415
0.090909 0.030303 0.046755
0.101010 0.030303 0.052079
0.111111 0.030303 0.057407
0.121212 0.030303 0.062840
0.131313 0.030303 0.068358
0.141414 0.030303 0.073889
0.151515 0.030303 0.079537
0.161616 0.030303 0.085242
0.171717 0.030303 0.091005
0.181818 0.030303 0.096883
0.191919 0.030303 0.102774
0.202020 0.030303 0.108717
0.212121 0.030303 0.114692
0.222222 0.030303 0.120609
0.232323 0.030303 0.126525
0.242424 0.030303 0.132375
0.252525 0.030303 0.138118
0.262626 0.030303 0.143742
0.272727 0.030303 0.149209
0.282828 0.030303 0.154384
0.292929 0.030303 0.159299
0.303030 0.030303 0.163936
0.313131 0.030303 0.168128
0.323232 0.030303 0.171933
0.333333 0.030303 0.175252
0.343434 0.030303 0.177983
0.353535 0.030303 0.180154
0.363636 0.030303 0.181926
0.373737 0.030303 0.183081
0.383838 0.030303 0.183579
0.393939 0.030303 0.183529
0.404040 0.030303 0.182826
0.414141 0.030303 0.181548
0.424242 0.030303 0.179620
0.434343 0.030303 0.177258
0.444444 0.030303 0.174455
0.454545 0.030303 0.171259
0.464646 0.030303 0.167766
0.474747 0.030303 0.164026
0.484848 0.030303 0.160080
0.494949 0.030303 0.155930
0.000000 0.040404 0.000000
0.010101 0.040404 0.006704
0.020202 0.040404 0.013386
0.030303 0.040404 0.020253
0.040404 0.040404 0.027078
0.050505 0.040404 0.034027
0.060606 0.040404 0.040988
0.070707 0.040404 0.047988
0.080808 0.040404 0.055084
0.090909 0.040404 0.062166
0.101010 0.040404 0.069404
0.111111 0.040404 0.076483
0.121212 0.040404 0.083682
0.131313 0.040404 0.091002
0.141414 0.040404 0.098383
0.151515 0.040404 0.105948
0.161616 0.040404 0.113591
0.171717 0.040404 0.121316
0.181818 0.040404 0.129162
0.191919 0.040404 0.137017
0.202020 0.040404 0.144924
0.212121 0.040404 0.152910
0.222222 0.040404 0.160829
0.232323 0.040404 0.168796
0.242424 0.040404 0.176655
0.252525 0.040404 0.184372
0.262626 0.040404 0.191904
0.272727 0.040404 0.199260
0.282828 0.040404 0.206252
0.292929 0.040404 0.212965
0.303030 0.040404 0.219245
0.313131 0.040404 0.224886
0.323232 0.040404 0.229986
0.333333 0.040404 0.234436
0.343434 0.040404 0.238146
0.353535 0.040404 0.241235
0.363636 0.040404 0.243569
0.373737 0.040404 0.245018
0.383838 0.040404 0.245611
0.393939 0.040404 0.245465
0.404040 0.040404 0.244520
0.414141 0.040404 0.242717
0.424242 0.040404 0.240181
0.434343 0.040404 0.236984
0.444444 0.040404 0.233184
0.454545 0.040404 0.228855
0.464646 0.040404 0.224089
0.474747 0.040404 0.219063
0.484848 0.040404 0.213732
0.494949 0.040404 0.208132
0.000000 0.050505 0.000000
0.010101 0.050505 0.008490
0.020202 0.050505 0.016899
0.030303 0.050505 0.025394
0.040404 0.050505 0.033874
0.050505 0.050505 0.042415
0.060606 0.050505 0.051076
0.070707 0.050505 0.059802
0.080808 0.050505 0.068574
0.090909 0.050505 0.077420
0.101010 0.050505 0.086390
0.111111 0.050505 0.095440
0.121212 0.050505 0.104459
0.131313 0.050505 0.113585
0.141414 0.050505 0.122863
0.151515 0.050505 0.132280
0.161616 0.050505 0.141825
0.171717 0.050505 0.151508
0.181818 0.050505 0.161305
0.191919 0.050505 0.171209
0.202020 0.050505 0.181162
0.212121 0.050505 0.191194
0.222222 0.050505 0.201192
0.232323 0.050505 0.211177
0.242424 0.050505 0.221079
0.252525 0.050505 0.230811
0.262626 0.050505 0.240385
0.272727 0.050505 0.249674
0.282828 0.050505 0.258582
0.292929 0.050505 0.267065
0.303030 0.050505 0.274949
0.313131 0.050505 0.282184
0.323232 0.050505 0.288674
0.333333 0.050505 0.294360
0.343434 0.050505 0.299196
0.353535 0.050505 0.303071
0.363636 0.050505 0.305970
0.373737 0.050505 0.307810
0.383838 0.050505 0.308521
0.393939 0.050505 0.308201
0.404040 0.050505 0.306906
0.414141 0.050505 0.304619
0.424242 0.050505 0.301369
0.434343 0.050505 0.297313
0.444444 0.050505 0.292430
0.454545 0.050505 0.286886
0.464646 0.050505 0.280849
0.474747 0.050505 0.274404
0.484848 0.050505 0.267604
0.494949 0.050505 0.260505
0.000000 0.060606 0.000000
0.010101 0.060606 0.010144
0.020202 0.060606 0.020324
0.030303 0.060606 0.030418
0.040404 0.060606 0.040608
0.050505 0.060606 0.050804
0.060606 0.060606 0.061101
0.070707 0.060606 0.071502
0.080808 0.060606 0.081990
0.090909 0.060606 0.092586
0.101010 0.060606 0.103294
0.111111 0.060606 0.114149
0.121212 0.060606 0.125128
0.131313 0.060606 0.136084
0.141414 0.060606 0.147203
0.151515 0.060606 0.158492
0.161616 0.060606 0.169921
0.171717 0.060606 0.181580
0.181818 0.060606 0.193341
0.191919 0.060606 0.205291
0.202020 0.060606 0.217321
0.212121 0.060606 0.229421
0.222222 0.060606 0.241570
0.232323 0.060606 0.253637
0.242424 0.060606 0.265674
0.252525 0.060606 0.277505
0.262626 0.060606 0.289152
0.272727 0.060606 0.300445
0.282828 0.060606 0.311339
0.292929 0.060606 0.321636
0.303030 0.060606 0.331302
0.313131 0.060606 0.340182
0.323232 0.060606 0.348167
0.333333 0.060606 0.355233
0.343434 0.060606 0.361207
0.353535 0.060606 0.365912
0.363636 0.060606 0.369427
0.373737 0.060606 0.371573
0.383838 0.060606 0.372462
0.393939 0.060606 0.371971
0.404040 0.060606 0.370285
0.414141 0.060606 0.367344
0.424242 0.060606 0.363364
0.434343 0.060606 0.358285
0.444444 0.060606 0.352336
0.454545 0.060606 0.345474
0.464646 0.060606 0.338016
0.474747 0.060606 0.330094
0.484848 0.060606 0.321773
0.494949 0.060606 0.313069
0.000000 0.070707 0.000000
0.010101 0.070707 0.011764
0.020202 0.070707 0.023556
0.030303 0.070707 0.035346
0.040404 0.070707 0.047175
0.050505 0.070707 0.059090
0.060606 0.070707 0.071052
0.070707 0.070707 0.083114
0.080808 0.070707 0.095320
0.090909 0.070707 0.107641
0.101010 0.070707 0.120096
0.111111 0.070707 0.132731
0.121212 0.070707 0.145470
0.131313 0.070707 0.158420
0.141414 0.070707 0.171377
0.151515 0.070707 0.184565
0.161616 0.070707 0.197954
0.171717 0.070707 0.211549
0.181818 0.070707 0.225342
0.191919 0.070707 0.239293
0.202020 0.070707 0.253399
0.212121 0.070707 0.267597
0.222222 0.070707 0.281873
0.232323 0.070707 0.296129
0.242424 0.070707 0.310350
0.252525 0.070707 0.324385
0.262626 0.070707 0.338187
0.272727 0.070707 0.351615
0.282828 0.070707 0.364543
0.292929 0.070707 0.376837
0.303030 0.070707 0.388436
0.313131 0.070707 0.399075
0.323232 0.070707 0.408749
0.333333 0.070707 0.417197
0.343434 0.070707 0.424292
0.353535 0.070707 0.429941
0.363636 0.070707 0.434068
0.373737 0.070707 0.436594
0.383838 0.070707 0.437555
0.393939 0.070707 0.436935
0.404040 0.070707 0.434754
0.414141 0.070707 0.431106
0.424242 0.070707 0.426217
0.434343 0.070707 0.420128
0.444444 0.070707 0.412872
0.454545 0.070707 0.404658
0.464646 0.070707 0.395721
0.474747 0.070707 0.386184
0.484848 0.070707 0.376209
