Number of iterations:	 61	 Error:	 0.000000
Number of iterations:	 62	 Error:	 0.000000
Number of iterations:	 63	 Error:	 0.000000
Number of iterations:	 64	 Error:	 0.000000
Number of iterations:	 65	 Error:	 0.000000
Number of iterations:	 66	 Error:	 0.000000
Number of iterations:	 67	 Error:	 0.000000
Number of iterations:	 68	 Error:	 0.000000
Number of iterations:	 69	 Error:	 0.000000
Number of iterations:	 70	 Error:	 0.000000
Number of iterations:	 71	 Error:	 0.000000
Number of iterations:	 72	 Error:	 0.000000
Number of iterations:	 73	 Error:	 0.000000
Number of iterations:	 74	 Error:	 0.000000
Number of iterations:	 75	 Error:	 0.000000
Number of iterations:	 76	 Error:	 0.000000
Number of iterations:	 77	 Error:	 0.000000
Number of iterations:	 78	 Error:	 0.000000
Number of iterations:	 79	 Error:	 0.000000
Number of iterations:	 80	 Error:	 0.000000
Number of iterations:	 81	 Error:	 0.000000
Number of iterations:	 82	 Error:	 0.000000
Number of iterations:	 83	 Error:	 0.000000
Number of iterations:	 84	 Error:	 0.000000
Number of iterations:	 85	 Error:	 0.000000
Number of iterations:	 86	 Error:	 0.000000
Number of iterations:	 87	 Error:	 0.000000
Number of iterations:	 88	 Error:	 0.000000
Number of iterations:	 89	 Error:	 0.000000
Number of iterations:	 90	 Error:	 0.000000
Number of iterations:	 91	 Error:	 0.000000
Number of iterations:	 92	 Error:	 0.000000
Number of iterations:	 93	 Error:	 0.000000
Number of iterations:	 94	 Error:	 0.000000
Number of iterations:	 95	 Error:	 0.000000
Number of iterations:	 96	 Error:	 0.000000
Number of iterations:	 97	 Error:	 0.000000
Number of iterations:	 98	 Error:	 0.000000
Number of iterations:	 99	 Error:	 0.000000
Number of iterations:	 100	 Error:	 0.000000
Number of iterations:	 101	 Error:	 0.000000
Number of iterations:	 102	 Error:	 0.000000
Number of iterations:	 103	 Error:	 0.000000
Number of iterations:	 104	 Error:	 0.000000
Number of iterations:	 105	 Error:	 0.000000
Number of iterations:	 106	 Error:	 0.000000
Number of iterations:	 107	 Error:	 0.000000
Number of iterations:	 108	 Error:	 0.000000
Number of iterations:	 109	 Error:	 0.000002
Number of iterations:	 110	 Error:	 0.000005
Number of iterations:	 111	 Error:	 0.000015
Number of iterations:	 112	 Error:	 0.000039
Number of iterations:	 113	 Error:	 0.000086
Number of iterations:	 114	 Error:	 0.000161
Number of iterations:	 115	 Error:	 0.000248
Number of iterations:	 116	 Error:	 0.000308
Number of iterations:	 117	 Error:	 0.000312
Number of iterations:	 118	 Error:	 0.000297
Number of iterations:	 119	 Error:	 0.000285
Number of iterations:	 120	 Error:	 0.000271
Number of iterations:	 121	 Error:	 0.000259
Number of iterations:	 122	 Error:	 0.000249
Number of iterations:	 123	 Error:	 0.000245
Number of iterations:	 124	 Error:	 0.000233
Number of iterations:	 125	 Error:	 0.000223
Number of iterations:	 126	 Error:	 0.000238
Number of iterations:	 127	 Error:	 0.000240
Number of iterations:	 128	 Error:	 0.000229
Number of iterations:	 129	 Error:	 0.000220
Number of iterations:	 130	 Error:	 0.000243
Number of iterations:	 131	 Error:	 0.000237
Number of iterations:	 132	 Error:	 0.000229
Number of iterations:	 133	 Error:	 0.000242
Number of iterations:	 134	 Error:	 0.000247
Number of iterations:	 135	 Error:	 0.000236
Number of iterations:	 136	 Error:	 0.000242
Number of iterations:	 137	 Error:	 0.000253
Number of iterations:	 138	 Error:	 0.000245
Number of iterations:	 139	 Error:	 0.000248
Number of iterations:	 140	 Error:	 0.000259
Number of iterations:	 141	 Error:	 0.000252
Number of iterations:	 142	 Error:	 0.000256
Number of iterations:	 143	 Error:	 0.000265
Number of iterations:	 144	 Error:	 0.000258
Number of iterations:	 145	 Error:	 0.000266
Number of iterations:	 146	 Error:	 0.000271
Number of iterations:	 147	 Error:	 0.000263
Number of iterations:	 148	 Error:	 0.000276
Number of iterations:	 149	 Error:	 0.000276
Number of iterations:	 150	 Error:	 0.000270
Number of iterations:	 151	 Error:	 0.000283
Number of iterations:	 152	 Error:	 0.000279
Number of iterations:	 153	 Error:	 0.000282
Number of iterations:	 154	 Error:	 0.000288
Number of iterations:	 155	 Error:	 0.000283
Number of iterations:	 156	 Error:	 0.000292
Number of iterations:	 157	 Error:	 0.000293
Number of iterations:	 158	 Error:	 0.000291
Number of iterations:	 159	 Error:	 0.000298
Number of iterations:	 160	 Error:	 0.000296
Number of iterations:	 161	 Error:	 0.000301
Number of iterations:	 162	 Error:	 0.000303
Number of iterations:	 163	 Error:	 0.000301
Number of iterations:	 164	 Error:	 0.000308
Number of iterations:	 165	 Error:	 0.000307
Number of iterations:	 166	 Error:	 0.000310
Number of iterations:	 167	 Error:	 0.000312
Number of iterations:	 168	 Error:	 0.000311
Number of iterations:	 169	 Error:	 0.000316
Number of iterations:	 170	 Error:	 0.000315
Number of iterations:	 171	 Error:	 0.000318
Number of iterations:	 172	 Error:	 0.000320
Number of iterations:	 173	 Error:	 0.000320
Number of iterations:	 174	 Error:	 0.000324
Number of iterations:	 175	 Error:	 0.000323
Number of iterations:	 176	 Error:	 0.000326
Number of iterations:	 177	 Error:	 0.000327
Number of iterations:	 178	 Error:	 0.000328
Number of iterations:	 179	 Error:	 0.000330
Number of iterations:	 180	 Error:	 0.000330
Number of iterations:	 181	 Error:	 0.000333
Number of iterations:	 182	 Error:	 0.000334
Number of iterations:	 183	 Error:	 0.000336
Number of iterations:	 184	 Error:	 0.000337
Number of iterations:	 185	 Error:	 0.000337
Number of iterations:	 186	 Error:	 0.000339
Number of iterations:	 187	 Error:	 0.000340
Number of iterations:	 188	 Error:	 0.000342
Number of iterations:	 189	 Error:	 0.000342
Number of iterations:	 190	 Error:	 0.000344
Number of iterations:	 191	 Error:	 0.000345
Number of iterations:	 192	 Error:	 0.000346
Number of iterations:	 193	 Error:	 0.000347
Number of iterations:	 194	 Error:	 0.000347
Number of iterations:	 195	 Error:	 0.000349
Number of iterations:	 196	 Error:	 0.000350
Number of iterations:	 197	 Error:	 0.000351
Number of iterations:	 198	 Error:	 0.000352
Number of iterations:	 199	 Error:	 0.000353
Number of iterations:	 200	 Error:	 0.000354
Number of iterations:	 201	 Error:	 0.000354
Number of iterations:	 202	 Error:	 0.000355
Number of iterations:	 203	 Error:	 0.000356
Number of iterations:	 204	 Error:	 0.000357
Number of iterations:	 205	 Error:	 0.000358
Number of iterations:	 206	 Error:	 0.000358
Number of iterations:	 207	 Error:	 0.000359
Number of iterations:	 208	 Error:	 0.000360
Number of iterations:	 209	 Error:	 0.000361
Number of iterations:	 210	 Error:	 0.000361
Number of iterations:	 211	 Error:	 0.000362
Number of iterations:	 212	 Error:	 0.000362
Number of iterations:	 213	 Error:	 0.000363
Number of iterations:	 214	 Error:	 0.000364
Number of iterations:	 215	 Error:	 0.000365
Number of iterations:	 216	 Error:	 0.000365
Number of iterations:	 217	 Error:	 0.000366
Number of iterations:	 218	 Error:	 0.000366
Number of iterations:	 219	 Error:	 0.000367
Number of iterations:	 220	 Error:	 0.000367
Number of iterations:	 221	 Error:	 0.000368
Number of iterations:	 222	 Error:	 0.000368
Number of iterations:	 223	 Error:	 0.000369
Number of iterations:	 224	 Error:	 0.000369
Number of iterations:	 225	 Error:	 0.000370
Number of iterations:	 226	 Error:	 0.000370
Number of iterations:	 227	 Error:	 0.000371
Number of iterations:	 228	 Error:	 0.000371
Number of iterations:	 229	 Error:	 0.000371
Number of iterations:	 230	 Error:	 0.000372
Number of iterations:	 231	 Error:	 0.000372
Number of iterations:	 232	 Error:	 0.000372
Number of iterations:	 233	 Error:	 0.000373
Number of iterations:	 234	 Error:	 0.000373
Number of iterations:	 235	 Error:	 0.000374
Number of iterations:	 236	 Error:	 0.000374
Number of iterations:	 237	 Error:	 0.000374
Number of iterations:	 238	 Error:	 0.000374
Number of iterations:	 239	 Error:	 0.000375
Number of iterations:	 240	 Error:	 0.000375
Number of iterations:	 241	 Error:	 0.000375
Number of iterations:	 242	 Error:	 0.000376
Number of iterations:	 243	 Error:	 0.000376
Number of iterations:	 244	 Error:	 0.000376
Number of iterations:	 245	 Error:	 0.000376
Number of iterations:	 246	 Error:	 0.000376
Number of iterations:	 247	 Error:	 0.000377
Number of iterations:	 248	 Error:	 0.000377
Number of iterations:	 249	 Error:	 0.000377
Number of iterations:	 250	 Error:	 0.000377
Number of iterations:	 251	 Error:	 0.000377
Number of iterations:	 252	 Error:	 0.000378
Number of iterations:	 253	 Error:	 0.000378
Number of iterations:	 254	 Error:	 0.000378
Number of iterations:	 255	 Error:	 0.000378
Number of iterations:	 256	 Error:	 0.000378
Number of iterations:	 257	 Error:	 0.000378
Number of iterations:	 258	 Error:	 0.000378
Number of iterations:	 259	 Error:	 0.000378
Number of iterations:	 260	 Error:	 0.000378
Number of iterations:	 261	 Error:	 0.000379
Number of iterations:	 262	 Error:	 0.000379
Number of iterations:	 263	 Error:	 0.000379
Number of iterations:	 264	 Error:	 0.000379
Number of iterations:	 265	 Error:	 0.000379
Number of iterations:	 266	 Error:	 0.000379
Number of iterations:	 267	 Error:	 0.000379
Number of iterations:	 268	 Error:	 0.000379
Number of iterations:	 269	 Error:	 0.000379
Number of iterations:	 270	 Error:	 0.000379
Number of iterations:	 271	 Error:	 0.000379
Number of iterations:	 272	 Error:	 0.000379
Number of iterations:	 273	 Error:	 0.000379
Number of iterations:	 274	 Error:	 0.000379
Number of iterations:	 275	 Error:	 0.000379
Number of iterations:	 276	 Error:	 0.000379
Number of iterations:	 277	 Error:	 0.000379
Number of iterations:	 278	 Error:	 0.000379
Number of iterations:	 279	 Error:	 0.000379
Number of iterations:	 280	 Error:	 0.000379
Number of iterations:	 281	 Error:	 0.000379
Number of iterations:	 282	 Error:	 0.000379
Number of iterations:	 283	 Error:	 0.000379
Number of iterations:	 284	 Error:	 0.000379
Number of iterations:	 285	 Error:	 0.000378
Number of iterations:	 286	 Error:	 0.000378
Number of iterations:	 287	 Error:	 0.000378
Number of iterations:	 288	 Error:	 0.000378
Number of iterations:	 289	 Error:	 0.000378
Number of iterations:	 290	 Error:	 0.000378
Number of iterations:	 291	 Error:	 0.000378
Number of iterations:	 292	 Error:	 0.000378
Number of iterations:	 293	 Error:	 0.000378
Number of iterations:	 294	 Error:	 0.000378
Number of iterations:	 295	 Error:	 0.000377
Number of iterations:	 296	 Error:	 0.000377
Number of iterations:	 297	 Error:	 0.000377
Number of iterations:	 298	 Error:	 0.000377
Number of iterations:	 299	 Error:	 0.000377
Number of iterations:	 300	 Error:	 0.000377
Number of iterations:	 301	 Error:	 0.000377
Number of iterations:	 302	 Error:	 0.000377
Number of iterations:	 303	 Error:	 0.000376
Number of iterations:	 304	 Error:	 0.000376
Number of iterations:	 305	 Error:	 0.000376
Number of iterations:	 306	 Error:	 0.000376
Number of iterations:	 307	 Error:	 0.000376
Number of iterations:	 308	 Error:	 0.000376
Number of iterations:	 309	 Error:	 0.000375
Number of iterations:	 310	 Error:	 0.000375
Number of iterations:	 311	 Error:	 0.000375
Number of iterations:	 312	 Error:	 0.000375
Number of iterations:	 313	 Error:	 0.000375
Number of iterations:	 314	 Error:	 0.000374
Number of iterations:	 315	 Error:	 0.000374
Number of iterations:	 316	 Error:	 0.000374
Number of iterations:	 317	 Error:	 0.000374
Number of iterations:	 318	 Error:	 0.000374
Number of iterations:	 319	 Error:	 0.000374
Number of iterations:	 320	 Error:	 0.000373
Number of iterations:	 321	 Error:	 0.000373
Number of iterations:	 322	 Error:	 0.000373
Number of iterations:	 323	 Error:	 0.000373
Number of iterations:	 324	 Error:	 0.000372
Number of iterations:	 325	 Error:	 0.000372
Number of iterations:	 326	 Error:	 0.000372
Number of iterations:	 327	 Error:	 0.000372
Number of iterations:	 328	 Error:	 0.000372
Number of iterations:	 329	 Error:	 0.000371
Number of iterations:	 330	 Error:	 0.000371
Number of iterations:	 331	 Error:	 0.000371
Number of iterations:	 332	 Error:	 0.000371
Number of iterations:	 333	 Error:	 0.000370
Number of iterations:	 334	 Error:	 0.000370
Number of iterations:	 335	 Error:	 0.000370
Number of iterations:	 336	 Error:	 0.000370
Number of iterations:	 337	 Error:	 0.000369
Number of iterations:	 338	 Error:	 0.000369
Number of iterations:	 339	 Error:	 0.000369
Number of iterations:	 340	 Error:	 0.000369
Number of iterations:	 341	 Error:	 0.000368
Number of iterations:	 342	 Error:	 0.000368
Number of iterations:	 343	 Error:	 0.000368
Number of iterations:	 344	 Error:	 0.000368
Number of iterations:	 345	 Error:	 0.000367
Number of iterations:	 346	 Error:	 0.000367
Number of iterations:	 347	 Error:	 0.000367
Number of iterations:	 348	 Error:	 0.000366
Number of iterations:	 349	 Error:	 0.000366
Number of iterations:	 350	 Error:	 0.000366
Number of iterations:	 351	 Error:	 0.000366
Number of iterations:	 352	 Error:	 0.000365
Number of iterations:	 353	 Error:	 0.000365
Number of iterations:	 354	 Error:	 0.000365
Number of iterations:	 355	 Error:	 0.000365
Number of iterations:	 356	 Error:	 0.000364
Number of iterations:	 357	 Error:	 0.000364
Number of iterations:	 358	 Error:	 0.000364
Number of iterations:	 359	 Error:	 0.000363
Number of iterations:	 360	 Error:	 0.000363
Number of iterations:	 361	 Error:	 0.000363
Number of iterations:	 362	 Error:	 0.000362
Number of iterations:	 363	 Error:	 0.000362
Number of iterations:	 364	 Error:	 0.000362
Number of iterations:	 365	 Error:	 0.000362
Number of iterations:	 366	 Error:	 0.000361
Number of iterations:	 367	 Error:	 0.000361
Number of iterations:	 368	 Error:	 0.000361
Number of iterations:	 369	 Error:	 0.000360
Number of iterations:	 370	 Error:	 0.000360
Number of iterations:	 371	 Error:	 0.000360
Number of iterations:	 372	 Error:	 0.000359
Number of iterations:	 373	 Error:	 0.000359
Number of iterations:	 374	 Error:	 0.000359
Number of iterations:	 375	 Error:	 0.000359
Number of iterations:	 376	 Error:	 0.000358
Number of iterations:	 377	 Error:	 0.000358
Number of iterations:	 378	 Error:	 0.000358
Number of iterations:	 379	 Error:	 0.000357
Number of iterations:	 380	 Error:	 0.000357
Number of iterations:	 381	 Error:	 0.000357
Number of iterations:	 382	 Error:	 0.000356
Number of iterations:	 383	 Error:	 0.000356
Number of iterations:	 384	 Error:	 0.000356
Number of iterations:	 385	 Error:	 0.000355
Number of iterations:	 386	 Error:	 0.000355
Number of iterations:	 387	 Error:	 0.000355
Number of iterations:	 388	 Error:	 0.000354
Number of iterations:	 389	 Error:	 0.000354
Number of iterations:	 390	 Error:	 0.000354
Number of iterations:	 391	 Error:	 0.000353
Number of iterations:	 392	 Error:	 0.000353
Number of iterations:	 393	 Error:	 0.000353
Number of iterations:	 394	 Error:	 0.000352
Number of iterations:	 395	 Error:	 0.000352
Number of iterations:	 396	 Error:	 0.000352
Number of iterations:	 397	 Error:	 0.000352
Number of iterations:	 398	 Error:	 0.000351
Number of iterations:	 399	 Error:	 0.000351
Number of iterations:	 400	 Error:	 0.000351
Number of iterations:	 401	 Error:	 0.000350
Number of iterations:	 402	 Error:	 0.000350
Number of iterations:	 403	 Error:	 0.000350
Number of iterations:	 404	 Error:	 0.000349
Number of iterations:	 405	 Error:	 0.000349
Number of iterations:	 406	 Error:	 0.000349
Number of iterations:	 407	 Error:	 0.000348
Number of iterations:	 408	 Error:	 0.000348
Number of iterations:	 409	 Error:	 0.000348
Number of iterations:	 410	 Error:	 0.000347
Number of iterations:	 411	 Error:	 0.000347
Number of iterations:	 412	 Error:	 0.000347
Number of iterations:	 413	 Error:	 0.000346
Number of iterations:	 414	 Error:	 0.000346
Number of iterations:	 415	 Error:	 0.000346
Number of iterations:	 416	 Error:	 0.000345
Number of iterations:	 417	 Error:	 0.000345
Number of iterations:	 418	 Error:	 0.000345
Number of iterations:	 419	 Error:	 0.000344
Number of iterations:	 420	 Error:	 0.000344
Number of iterations:	 421	 Error:	 0.000344
Number of iterations:	 422	 Error:	 0.000343
Number of iterations:	 423	 Error:	 0.000343
Number of iterations:	 424	 Error:	 0.000343
Number of iterations:	 425	 Error:	 0.000342
Number of iterations:	 426	 Error:	 0.000342
Number of iterations:	 427	 Error:	 0.000341
Number of iterations:	 428	 Error:	 0.000341
Number of iterations:	 429	 Error:	 0.000341
Number of iterations:	 430	 Error:	 0.000340
Number of iterations:	 431	 Error:	 0.000340
Number of iterations:	 432	 Error:	 0.000340
Number of iterations:	 433	 Error:	 0.000339
Number of iterations:	 434	 Error:	 0.000339
Number of iterations:	 435	 Error:	 0.000339
Number of iterations:	 436	 Error:	 0.000338
Number of iterations:	 437	 Error:	 0.000338
Number of iterations:	 438	 Error:	 0.000338
Number of iterations:	 439	 Error:	 0.000337
Number of iterations:	 440	 Error:	 0.000337
Number of iterations:	 441	 Error:	 0.000337
Number of iterations:	 442	 Error:	 0.000336
Number of iterations:	 443	 Error:	 0.000336
Number of iterations:	 444	 Error:	 0.000336
Number of iterations:	 445	 Error:	 0.000335
Number of iterations:	 446	 Error:	 0.000335
Number of iterations:	 447	 Error:	 0.000335
Number of iterations:	 448	 Error:	 0.000334
Number of iterations:	 449	 Error:	 0.000334
Number of iterations:	 450	 Error:	 0.000334
Number of iterations:	 451	 Error:	 0.000333
Number of iterations:	 452	 Error:	 0.000333
Number of iterations:	 453	 Error:	 0.000333
Number of iterations:	 454	 Error:	 0.000332
Number of iterations:	 455	 Error:	 0.000332
Number of iterations:	 456	 Error:	 0.000332
Number of iterations:	 457	 Error:	 0.000331
Number of iterations:	 458	 Error:	 0.000331
Number of iterations:	 459	 Error:	 0.000331
Number of iterations:	 460	 Error:	 0.000330
Number of iterations:	 461	 Error:	 0.000330
Number of iterations:	 462	 Error:	 0.000330
Number of iterations:	 463	 Error:	 0.000329
Number of iterations:	 464	 Error:	 0.000329
Number of iterations:	 465	 Error:	 0.000329
Number of iterations:	 466	 Error:	 0.000328
Number of iterations:	 467	 Error:	 0.000328
Number of iterations:	 468	 Error:	 0.000328
Number of iterations:	 469	 Error:	 0.000327
Number of iterations:	 470	 Error:	 0.000327
Number of iterations:	 471	 Error:	 0.000327
Number of iterations:	 472	 Error:	 0.000326
Number of iterations:	 473	 Error:	 0.000326
Number of iterations:	 474	 Error:	 0.000325
Number of iterations:	 475	 Error:	 0.000325
Number of iterations:	 476	 Error:	 0.000325
Number of iterations:	 477	 Error:	 0.000324
Number of iterations:	 478	 Error:	 0.000324
Number of iterations:	 479	 Error:	 0.000324
Number of iterations:	 480	 Error:	 0.000323
Number of iterations:	 481	 Error:	 0.000323
Number of iterations:	 482	 Error:	 0.000323
Number of iterations:	 483	 Error:	 0.000322
Number of iterations:	 484	 Error:	 0.000322
Number of iterations:	 485	 Error:	 0.000322
Number of iterations:	 486	 Error:	 0.000321
Number of iterations:	 487	 Error:	 0.000321
Number of iterations:	 488	 Error:	 0.000321
Number of iterations:	 489	 Error:	 0.000320
Number of iterations:	 490	 Error:	 0.000320
Number of iterations:	 491	 Error:	 0.000320
Number of iterations:	 492	 Error:	 0.000319
Number of iterations:	 493	 Error:	 0.000319
Number of iterations:	 494	 Error:	 0.000319
Number of iterations:	 495	 Error:	 0.000318
Number of iterations:	 496	 Error:	 0.000318
Number of iterations:	 497	 Error:	 0.000318
Number of iterations:	 498	 Error:	 0.000317
Number of iterations:	 499	 Error:	 0.000317
Number of iterations:	 500	 Error:	 0.000317
Number of iterations:	 501	 Error:	 0.000316
Number of iterations:	 502	 Error:	 0.000316
Number of iterations:	 503	 Error:	 0.000316
Number of iterations:	 504	 Error:	 0.000315
Number of iterations:	 505	 Error:	 0.000315
Number of iterations:	 506	 Error:	 0.000315
Number of iterations:	 507	 Error:	 0.000314
Number of iterations:	 508	 Error:	 0.000314
Number of iterations:	 509	 Error:	 0.000314
Number of iterations:	 510	 Error:	 0.000313
Number of iterations:	 511	 Error:	 0.000313
Number of iterations:	 512	 Error:	 0.000313
Number of iterations:	 513	 Error:	 0.000312
Number of iterations:	 514	 Error:	 0.000312
Number of iterations:	 515	 Error:	 0.000312
Number of iterations:	 516	 Error:	 0.000311
Number of iterations:	 517	 Error:	 0.000311
Number of iterations:	 518	 Error:	 0.000311
Number of iterations:	 519	 Error:	 0.000310
Number of iterations:	 520	 Error:	 0.000310
Number of iterations:	 521	 Error:	 0.000310
Number of iterations:	 522	 Error:	 0.000309
Number of iterations:	 523	 Error:	 0.000309
Number of iterations:	 524	 Error:	 0.000309
Number of iterations:	 525	 Error:	 0.000308
Number of iterations:	 526	 Error:	 0.000308
Number of iterations:	 527	 Error:	 0.000308
Number of iterations:	 528	 Error:	 0.000308
Number of iterations:	 529	 Error:	 0.000307
Number of iterations:	 530	 Error:	 0.000307
Number of iterations:	 531	 Error:	 0.000307
Number of iterations:	 532	 Error:	 0.000306
Number of iterations:	 533	 Error:	 0.000306
Number of iterations:	 534	 Error:	 0.000306
Number of iterations:	 535	 Error:	 0.000305
Number of iterations:	 536	 Error:	 0.000305
Number of iterations:	 537	 Error:	 0.000305
Number of iterations:	 538	 Error:	 0.000304
Number of iterations:	 539	 Error:	 0.000304
Number of iterations:	 540	 Error:	 0.000304
Number of iterations:	 541	 Error:	 0.000303
Number of iterations:	 542	 Error:	 0.000303
Number of iterations:	 543	 Error:	 0.000303
Number of iterations:	 544	 Error:	 0.000302
Number of iterations:	 545	 Error:	 0.000302
Number of iterations:	 546	 Error:	 0.000302
Number of iterations:	 547	 Error:	 0.000301
Number of iterations:	 548	 Error:	 0.000301
Number of iterations:	 549	 Error:	 0.000301
Number of iterations:	 550	 Error:	 0.000300
Number of iterations:	 551	 Error:	 0.000300
Number of iterations:	 552	 Error:	 0.000300
Number of iterations:	 553	 Error:	 0.000299
Number of iterations:	 554	 Error:	 0.000299
Number of iterations:	 555	 Error:	 0.000299
Number of iterations:	 556	 Error:	 0.000299
Number of iterations:	 557	 Error:	 0.000298
Number of iterations:	 558	 Error:	 0.000298
Number of iterations:	 559	 Error:	 0.000298
Number of iterations:	 560	 Error:	 0.000297
Number of iterations:	 561	 Error:	 0.000297
Number of iterations:	 562	 Error:	 0.000297
Number of iterations:	 563	 Error:	 0.000296
Number of iterations:	 564	 Error:	 0.000296
Number of iterations:	 565	 Error:	 0.000296
Number of iterations:	 566	 Error:	 0.000295
Number of iterations:	 567	 Error:	 0.000295
Number of iterations:	 568	 Error:	 0.000295
Number of iterations:	 569	 Error:	 0.000294
Number of iterations:	 570	 Error:	 0.000294
Number of iterations:	 571	 Error:	 0.000294
Number of iterations:	 572	 Error:	 0.000294
Number of iterations:	 573	 Error:	 0.000293
Number of iterations:	 574	 Error:	 0.000293
Number of iterations:	 575	 Error:	 0.000293
Number of iterations:	 576	 Error:	 0.000292
Number of iterations:	 577	 Error:	 0.000292
Number of iterations:	 578	 Error:	 0.000292
Number of iterations:	 579	 Error:	 0.000291
Number of iterations:	 580	 Error:	 0.000291
Number of iterations:	 581	 Error:	 0.000291
Number of iterations:	 582	 Error:	 0.000290
Number of iterations:	 583	 Error:	 0.000290
Number of iterations:	 584	 Error:	 0.000290
Number of iterations:	 585	 Error:	 0.000290
Number of iterations:	 586	 Error:	 0.000289
Number of iterations:	 587	 Error:	 0.000289
Number of iterations:	 588	 Error:	 0.000289
Number of iterations:	 589	 Error:	 0.000288
Number of iterations:	 590	 Error:	 0.000288
Number of iterations:	 591	 Error:	 0.000288
Number of iterations:	 592	 Error:	 0.000287
Number of iterations:	 593	 Error:	 0.000287
Number of iterations:	 594	 Error:	 0.000287
Number of iterations:	 595	 Error:	 0.000287
Number of iterations:	 596	 Error:	 0.000286
Number of iterations:	 597	 Error:	 0.000286
Number of iterations:	 598	 Error:	 0.000286
Number of iterations:	 599	 Error:	 0.000285
Number of iterations:	 600	 Error:	 0.000285
Number of iterations:	 601	 Error:	 0.000285
Number of iterations:	 602	 Error:	 0.000284
Number of iterations:	 603	 Error:	 0.000284
Number of iterations:	 604	 Error:	 0.000284
Number of iterations:	 605	 Error:	 0.000284
Number of iterations:	 606	 Error:	 0.000283
Number of iterations:	 607	 Error:	 0.000283
Number of iterations:	 608	 Error:	 0.000283
Number of iterations:	 609	 Error:	 0.000282
Number of iterations:	 610	 Error:	 0.000282
Number of iterations:	 611	 Error:	 0.000282
Number of iterations:	 612	 Error:	 0.000282
Number of iterations:	 613	 Error:	 0.000281
Number of iterations:	 614	 Error:	 0.000281
Number of iterations:	 615	 Error:	 0.000281
Number of iterations:	 616	 Error:	 0.000280
Number of iterations:	 617	 Error:	 0.000280
Number of iterations:	 618	 Error:	 0.000280
Number of iterations:	 619	 Error:	 0.000280
Number of iterations:	 620	 Error:	 0.000279
Number of iterations:	 621	 Error:	 0.000279
Number of iterations:	 622	 Error:	 0.000279
Number of iterations:	 623	 Error:	 0.000278
Number of iterations:	 624	 Error:	 0.000278
Number of iterations:	 625	 Error:	 0.000278
Number of iterations:	 626	 Error:	 0.000278
Number of iterations:	 627	 Error:	 0.000277
Number of iterations:	 628	 Error:	 0.000277
Number of iterations:	 629	 Error:	 0.000277
Number of iterations:	 630	 Error:	 0.000276
Number of iterations:	 631	 Error:	 0.000276
Number of iterations:	 632	 Error:	 0.000276
Number of iterations:	 633	 Error:	 0.000276
Number of iterations:	 634	 Error:	 0.000275
Number of iterations:	 635	 Error:	 0.000275
Number of iterations:	 636	 Error:	 0.000275
